s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 1.515E+03, 8.036E+02, 6.624E+02, 9.339E+02, 7.125E+02, 7.640E+02, 8.082E+02, 6.738E+02, 9.379E+02, 7.222E+02, 7.770E+02, 2.056E+02, 7.732E+01, 3.739E+01, 1.627E+02, 6.155E+01, 3.207E+01, 8.035E+02, 6.590E+02, 9.051E+02, 7.124E+02, 7.597E+02, 8.226E+02, 8.201E+02, 9.312E+02, 9.431E+02, 8.746E+02, 6.845E+02, 6.845E+02, 7.250E+02, 7.292E+02, 7.880E+02, 7.198E+02, 6.622E+02, 9.368E+02, 9.558E+02, 7.318E+02, 7.329E+02, 1.038E+03, 1.060E+03, 8.885E+02, 7.255E+02, 6.322E+02, 3.915E+02, 2.916E+02, 3.057E+02, 1.714E-02, 4.621E-02, 8.039E-02, 2.056E-01
 1.530E+03, 7.952E+02, 6.664E+02, 9.178E+02, 7.145E+02, 7.658E+02, 8.028E+02, 6.831E+02, 9.229E+02, 7.226E+02, 7.875E+02, 2.080E+02, 7.857E+01, 3.791E+01, 1.648E+02, 6.256E+01, 3.246E+01, 8.108E+02, 6.626E+02, 9.190E+02, 7.150E+02, 7.703E+02, 8.219E+02, 8.118E+02, 9.421E+02, 9.255E+02, 8.639E+02, 6.880E+02, 6.872E+02, 7.289E+02, 7.292E+02, 8.000E+02, 7.308E+02, 6.650E+02, 9.435E+02, 9.325E+02, 7.367E+02, 7.326E+02, 1.015E+03, 1.024E+03, 8.721E+02, 7.554E+02, 6.406E+02, 3.948E+02, 2.933E+02, 3.062E+02, 1.828E-02, 2.752E-02, 3.545E-02, 2.065E-01
 1.545E+03, 7.961E+02, 6.716E+02, 9.175E+02, 7.195E+02, 7.750E+02, 8.106E+02, 6.883E+02, 9.337E+02, 7.349E+02, 8.018E+02, 2.104E+02, 7.982E+01, 3.844E+01, 1.670E+02, 6.358E+01, 3.286E+01, 8.194E+02, 6.691E+02, 9.506E+02, 7.218E+02, 7.850E+02, 8.308E+02, 8.167E+02, 9.629E+02, 9.333E+02, 8.848E+02, 6.958E+02, 6.920E+02, 7.385E+02, 7.334E+02, 8.077E+02, 7.388E+02, 6.704E+02, 9.646E+02, 9.451E+02, 7.502E+02, 7.430E+02, 1.010E+03, 1.036E+03, 8.838E+02, 7.732E+02, 6.589E+02, 4.198E+02, 2.980E+02, 3.111E+02, 5.761E-03, 3.751E-02, 4.137E-02, 2.061E-01
 1.560E+03, 8.032E+02, 6.781E+02, 9.266E+02, 7.319E+02, 7.862E+02, 8.244E+02, 6.932E+02, 9.373E+02, 7.470E+02, 8.085E+02, 2.128E+02, 8.108E+01, 3.897E+01, 1.691E+02, 6.461E+01, 3.327E+01, 8.213E+02, 6.796E+02, 9.592E+02, 7.351E+02, 7.971E+02, 8.380E+02, 8.202E+02, 9.596E+02, 9.402E+02, 8.768E+02, 7.057E+02, 6.988E+02, 7.527E+02, 7.456E+02, 8.243E+02, 7.491E+02, 6.776E+02, 9.852E+02, 9.479E+02, 7.643E+02, 7.552E+02, 1.039E+03, 1.076E+03, 9.374E+02, 7.955E+02, 6.560E+02, 4.431E+02, 3.133E+02, 3.182E+02, 6.138E-03, 3.206E-02, 8.145E-02, 2.061E-01
 1.575E+03, 8.143E+02, 6.804E+02, 9.249E+02, 7.353E+02, 7.937E+02, 8.344E+02, 6.938E+02, 9.346E+02, 7.460E+02, 8.168E+02, 2.151E+02, 8.234E+01, 3.951E+01, 1.713E+02, 6.564E+01, 3.368E+01, 8.187E+02, 6.853E+02, 9.698E+02, 7.416E+02, 8.065E+02, 8.351E+02, 8.283E+02, 9.634E+02, 9.329E+02, 8.727E+02, 7.111E+02, 7.020E+02, 7.576E+02, 7.486E+02, 8.287E+02, 7.482E+02, 6.799E+02, 9.755E+02, 9.413E+02, 7.634E+02, 7.541E+02, 1.000E+03, 1.071E+03, 9.337E+02, 8.124E+02, 6.940E+02, 4.268E+02, 3.151E+02, 3.200E+02, 2.475E-03, 3.220E-02, 6.532E-02, 2.065E-01
 1.590E+03, 8.233E+02, 6.841E+02, 9.291E+02, 7.363E+02, 7.999E+02, 8.327E+02, 6.988E+02, 9.483E+02, 7.455E+02, 8.181E+02, 2.175E+02, 8.361E+01, 4.006E+01, 1.734E+02, 6.668E+01, 3.410E+01, 8.199E+02, 6.864E+02, 9.525E+02, 7.408E+02, 7.972E+02, 8.410E+02, 8.289E+02, 9.580E+02, 9.547E+02, 8.798E+02, 7.119E+02, 7.051E+02, 7.556E+02, 7.503E+02, 8.261E+02, 7.502E+02, 6.826E+02, 9.692E+02, 9.575E+02, 7.583E+02, 7.567E+02, 1.023E+03, 1.046E+03, 8.792E+02, 7.790E+02, 6.573E+02, 4.091E+02, 3.120E+02, 3.211E+02, 5.243E-03, 4.049E-02, 3.077E-02, 2.034E-01
 1.605E+03, 8.202E+02, 6.872E+02, 9.547E+02, 7.456E+02, 8.030E+02, 8.282E+02, 7.014E+02, 9.725E+02, 7.609E+02, 8.257E+02, 2.198E+02, 8.488E+01, 4.061E+01, 1.756E+02, 6.773E+01, 3.453E+01, 8.217E+02, 6.872E+02, 9.422E+02, 7.443E+02, 7.910E+02, 8.362E+02, 8.350E+02, 9.479E+02, 9.760E+02, 8.793E+02, 7.106E+02, 7.086E+02, 7.582E+02, 7.606E+02, 8.180E+02, 7.459E+02, 6.867E+02, 9.668E+02, 9.774E+02, 7.654E+02, 7.705E+02, 1.022E+03, 1.042E+03, 9.396E+02, 8.435E+02, 7.897E+02, 4.551E+02, 3.186E+02, 3.321E+02, 2.525E-03, 2.103E-02, 6.288E-02, 1.702E-01
 1.620E+03, 8.222E+02, 6.911E+02, 9.451E+02, 7.468E+02, 7.989E+02, 8.345E+02, 7.051E+02, 9.510E+02, 7.527E+02, 8.109E+02, 2.221E+02, 8.616E+01, 4.117E+01, 1.777E+02, 6.878E+01, 3.496E+01, 8.299E+02, 6.918E+02, 9.454E+02, 7.475E+02, 7.951E+02, 8.494E+02, 8.543E+02, 9.550E+02, 9.468E+02, 8.877E+02, 7.171E+02, 7.146E+02, 7.615E+02, 7.619E+02, 8.245E+02, 7.574E+02, 6.906E+02, 9.767E+02, 9.715E+02, 7.671E+02, 7.640E+02, 1.033E+03, 1.069E+03, 9.748E+02, 7.942E+02, 6.531E+02, 4.242E+02, 3.181E+02, 3.308E+02, 3.092E-03, 1.142E-02, 4.396E-02, 2.062E-01
 1.635E+03, 8.167E+02, 6.925E+02, 9.356E+02, 7.451E+02, 7.955E+02, 8.222E+02, 7.025E+02, 9.470E+02, 7.530E+02, 8.119E+02, 2.244E+02, 8.744E+01, 4.174E+01, 1.798E+02, 6.984E+01, 3.540E+01, 8.251E+02, 6.941E+02, 9.481E+02, 7.485E+02, 7.944E+02, 8.309E+02, 8.303E+02, 9.686E+02, 9.469E+02, 8.741E+02, 7.179E+02, 7.143E+02, 7.619E+02, 7.603E+02, 8.249E+02, 7.531E+02, 6.919E+02, 9.871E+02, 9.711E+02, 7.666E+02, 7.641E+02, 1.037E+03, 1.068E+03, 9.690E+02, 8.128E+02, 6.595E+02, 4.421E+02, 3.172E+02, 3.309E+02, 1.015E-02, 2.853E-02, 1.464E-02, 1.978E-01
 1.650E+03, 8.206E+02, 6.912E+02, 9.506E+02, 7.497E+02, 7.985E+02, 8.400E+02, 7.023E+02, 9.752E+02, 7.644E+02, 8.264E+02, 2.267E+02, 8.872E+01, 4.231E+01, 1.819E+02, 7.090E+01, 3.584E+01, 8.248E+02, 6.948E+02, 9.532E+02, 7.527E+02, 7.975E+02, 8.350E+02, 8.404E+02, 9.638E+02, 9.730E+02, 8.799E+02, 7.170E+02, 7.138E+02, 7.673E+02, 7.658E+02, 8.208E+02, 7.516E+02, 6.912E+02, 9.925E+02, 9.960E+02, 7.776E+02, 7.745E+02, 1.062E+03, 1.067E+03, 1.001E+03, 8.216E+02, 6.817E+02, 4.558E+02, 3.217E+02, 3.328E+02, 1.034E-02, 3.652E-02, 5.014E-02, 2.024E-01
 1.665E+03, 8.272E+02, 6.908E+02, 9.497E+02, 7.534E+02, 7.956E+02, 8.322E+02, 7.014E+02, 9.527E+02, 7.598E+02, 8.103E+02, 2.290E+02, 9.001E+01, 4.289E+01, 1.841E+02, 7.198E+01, 3.629E+01, 8.241E+02, 6.962E+02, 9.477E+02, 7.534E+02, 7.935E+02, 8.404E+02, 8.435E+02, 9.471E+02, 9.454E+02, 8.723E+02, 7.175E+02, 7.150E+02, 7.677E+02, 7.680E+02, 8.228E+02, 7.550E+02, 6.895E+02, 9.845E+02, 9.766E+02, 7.676E+02, 7.685E+02, 1.017E+03, 1.039E+03, 9.976E+02, 8.077E+02, 6.354E+02, 4.289E+02, 3.199E+02, 3.292E+02, 1.505E-02, 1.866E-02, 6.294E-02, 2.065E-01
 1.680E+03, 8.182E+02, 6.878E+02, 9.420E+02, 7.469E+02, 7.910E+02, 8.242E+02, 6.950E+02, 9.615E+02, 7.488E+02, 8.133E+02, 2.312E+02, 9.131E+01, 4.347E+01, 1.862E+02, 7.305E+01, 3.675E+01, 8.199E+02, 6.904E+02, 9.237E+02, 7.432E+02, 7.898E+02, 8.206E+02, 8.265E+02, 9.139E+02, 9.585E+02, 8.560E+02, 7.117E+02, 7.116E+02, 7.558E+02, 7.611E+02, 8.161E+02, 7.458E+02, 6.861E+02, 9.364E+02, 9.825E+02, 7.524E+02, 7.621E+02, 1.035E+03, 1.038E+03, 9.533E+02, 7.825E+02, 6.414E+02, 4.185E+02, 3.125E+02, 3.195E+02, 4.117E-03, 2.031E-02, 4.190E-02, 2.054E-01
 1.695E+03, 8.189E+02, 6.854E+02, 9.624E+02, 7.483E+02, 7.920E+02, 8.307E+02, 6.982E+02, 9.830E+02, 7.617E+02, 8.090E+02, 2.335E+02, 9.260E+01, 4.407E+01, 1.883E+02, 7.414E+01, 3.721E+01, 8.101E+02, 6.875E+02, 9.208E+02, 7.443E+02, 7.910E+02, 8.137E+02, 8.371E+02, 9.346E+02, 9.830E+02, 8.655E+02, 7.101E+02, 7.130E+02, 7.553E+02, 7.651E+02, 8.062E+02, 7.377E+02, 6.845E+02, 9.557E+02, 1.008E+03, 7.626E+02, 7.730E+02, 1.055E+03, 1.078E+03, 9.653E+02, 7.910E+02, 7.126E+02, 4.296E+02, 3.158E+02, 3.264E+02, 1.173E-03, 1.310E-02, 1.514E-02, 2.033E-01
 1.710E+03, 8.119E+02, 6.881E+02, 9.674E+02, 7.531E+02, 7.934E+02, 8.175E+02, 7.016E+02, 9.859E+02, 7.637E+02, 8.237E+02, 2.357E+02, 9.390E+01, 4.466E+01, 1.903E+02, 7.522E+01, 3.768E+01, 8.054E+02, 6.887E+02, 9.232E+02, 7.473E+02, 7.998E+02, 8.105E+02, 8.157E+02, 9.440E+02, 9.693E+02, 8.634E+02, 7.122E+02, 7.151E+02, 7.580E+02, 7.694E+02, 8.036E+02, 7.433E+02, 6.881E+02, 9.691E+02, 1.006E+03, 7.658E+02, 7.764E+02, 1.057E+03, 1.081E+03, 9.863E+02, 8.182E+02, 6.506E+02, 4.339E+02, 3.222E+02, 3.364E+02, 3.991E-03, 1.668E-02, 3.678E-02, 2.061E-01
 1.725E+03, 8.163E+02, 6.897E+02, 9.639E+02, 7.527E+02, 7.977E+02, 8.359E+02, 7.047E+02, 9.776E+02, 7.620E+02, 8.204E+02, 2.379E+02, 9.521E+01, 4.527E+01, 1.924E+02, 7.632E+01, 3.815E+01, 8.047E+02, 6.879E+02, 9.226E+02, 7.468E+02, 7.987E+02, 8.158E+02, 8.299E+02, 9.365E+02, 9.699E+02, 8.717E+02, 7.101E+02, 7.167E+02, 7.578E+02, 7.689E+02, 7.994E+02, 7.433E+02, 6.895E+02, 9.640E+02, 9.775E+02, 7.644E+02, 7.717E+02, 1.031E+03, 1.073E+03, 9.403E+02, 7.978E+02, 6.546E+02, 4.565E+02, 3.278E+02, 3.355E+02, 1.063E-02, 1.103E-02, 4.087E-02, 2.050E-01
 1.740E+03, 8.165E+02, 6.908E+02, 9.712E+02, 7.531E+02, 7.973E+02, 8.208E+02, 7.024E+02, 9.854E+02, 7.583E+02, 8.184E+02, 2.402E+02, 9.651E+01, 4.588E+01, 1.945E+02, 7.742E+01, 3.863E+01, 8.109E+02, 6.862E+02, 9.220E+02, 7.449E+02, 7.937E+02, 8.304E+02, 8.224E+02, 9.256E+02, 9.634E+02, 8.651E+02, 7.086E+02, 7.145E+02, 7.557E+02, 7.683E+02, 8.031E+02, 7.471E+02, 6.908E+02, 9.485E+02, 9.967E+02, 7.601E+02, 7.711E+02, 1.040E+03, 1.074E+03, 9.558E+02, 7.758E+02, 6.598E+02, 4.181E+02, 3.245E+02, 3.319E+02, 1.042E-02, 2.356E-02, 5.262E-02, 2.066E-01
 1.755E+03, 8.071E+02, 6.885E+02, 9.571E+02, 7.452E+02, 7.933E+02, 8.165E+02, 6.985E+02, 9.679E+02, 7.499E+02, 8.143E+02, 2.424E+02, 9.782E+01, 4.649E+01, 1.966E+02, 7.852E+01, 3.912E+01, 8.134E+02, 6.848E+02, 9.108E+02, 7.388E+02, 7.843E+02, 8.138E+02, 8.146E+02, 9.103E+02, 9.580E+02, 8.580E+02, 7.070E+02, 7.107E+02, 7.479E+02, 7.604E+02, 8.074E+02, 7.458E+02, 6.891E+02, 9.272E+02, 9.801E+02, 7.528E+02, 7.636E+02, 1.029E+03, 1.024E+03, 9.164E+02, 8.145E+02, 6.552E+02, 3.999E+02, 3.106E+02, 3.227E+02, 2.565E-03, 1.753E-02, 3.107E-02, 2.043E-01
 1.770E+03, 8.101E+02, 6.883E+02, 9.493E+02, 7.443E+02, 7.921E+02, 8.328E+02, 7.018E+02, 9.629E+02, 7.551E+02, 8.073E+02, 2.445E+02, 9.913E+01, 4.711E+01, 1.986E+02, 7.963E+01, 3.961E+01, 8.117E+02, 6.859E+02, 9.147E+02, 7.399E+02, 7.869E+02, 8.260E+02, 8.300E+02, 9.595E+02, 9.661E+02, 8.830E+02, 7.070E+02, 7.102E+02, 7.501E+02, 7.604E+02, 8.028E+02, 7.382E+02, 6.885E+02, 9.572E+02, 9.757E+02, 7.613E+02, 7.686E+02, 1.031E+03, 1.073E+03, 9.210E+02, 7.701E+02, 6.476E+02, 4.362E+02, 3.180E+02, 3.294E+02, 3.251E-03, 1.245E-02, 4.449E-02, 2.060E-01
 1.785E+03, 8.215E+02, 6.940E+02, 9.548E+02, 7.509E+02, 7.975E+02, 8.385E+02, 7.136E+02, 9.802E+02, 7.678E+02, 8.281E+02, 2.467E+02, 1.004E+02, 4.774E+01, 2.007E+02, 8.074E+01, 4.011E+01, 8.239E+02, 6.927E+02, 9.338E+02, 7.484E+02, 7.973E+02, 8.476E+02, 8.411E+02, 9.440E+02, 9.676E+02, 8.897E+02, 7.174E+02, 7.157E+02, 7.603E+02, 7.662E+02, 8.108E+02, 7.481E+02, 6.933E+02, 9.733E+02, 9.822E+02, 7.744E+02, 7.787E+02, 1.009E+03, 1.058E+03, 9.909E+02, 7.899E+02, 6.573E+02, 4.503E+02, 3.284E+02, 3.355E+02, 2.563E-04, 1.010E-02, 3.044E-02, 2.061E-01
 1.800E+03, 8.248E+02, 7.006E+02, 9.783E+02, 7.589E+02, 8.092E+02, 8.412E+02, 7.175E+02, 1.000E+03, 7.734E+02, 8.408E+02, 2.489E+02, 1.018E+02, 4.837E+01, 2.027E+02, 8.186E+01, 4.061E+01, 8.237E+02, 7.012E+02, 9.327E+02, 7.557E+02, 8.080E+02, 8.354E+02, 8.534E+02, 9.387E+02, 9.831E+02, 8.819E+02, 7.250E+02, 7.234E+02, 7.669E+02, 7.739E+02, 8.211E+02, 7.628E+02, 7.008E+02, 9.723E+02, 1.001E+03, 7.769E+02, 7.854E+02, 9.989E+02, 1.062E+03, 9.762E+02, 8.312E+02, 6.929E+02, 4.612E+02, 3.335E+02, 3.401E+02, 1.806E-03, 1.867E-02, 2.471E-02, 2.044E-01
 1.815E+03, 8.324E+02, 7.031E+02, 9.833E+02, 7.644E+02, 8.093E+02, 8.523E+02, 7.172E+02, 9.846E+02, 7.743E+02, 8.283E+02, 2.510E+02, 1.031E+02, 4.901E+01, 2.047E+02, 8.298E+01, 4.112E+01, 8.287E+02, 7.070E+02, 9.459E+02, 7.596E+02, 8.210E+02, 8.395E+02, 8.558E+02, 9.695E+02, 9.750E+02, 8.890E+02, 7.291E+02, 7.266E+02, 7.725E+02, 7.794E+02, 8.201E+02, 7.649E+02, 7.033E+02, 9.938E+02, 9.952E+02, 7.815E+02, 7.858E+02, 1.031E+03, 1.072E+03, 9.596E+02, 8.488E+02, 7.509E+02, 4.739E+02, 3.392E+02, 3.423E+02, 1.784E-02, 2.146E-02, 4.076E-02, 2.049E-01
 1.830E+03, 8.408E+02, 7.038E+02, 9.731E+02, 7.667E+02, 8.065E+02, 8.534E+02, 7.152E+02, 9.867E+02, 7.760E+02, 8.234E+02, 2.532E+02, 1.044E+02, 4.965E+01, 2.067E+02, 8.410E+01, 4.163E+01, 8.337E+02, 7.094E+02, 9.522E+02, 7.618E+02, 8.172E+02, 8.416E+02, 8.546E+02, 9.549E+02, 9.783E+02, 8.917E+02, 7.313E+02, 7.280E+02, 7.757E+02, 7.812E+02, 8.229E+02, 7.684E+02, 7.051E+02, 9.767E+02, 1.006E+03, 7.804E+02, 7.888E+02, 1.015E+03, 1.064E+03, 1.033E+03, 8.626E+02, 7.214E+02, 4.642E+02, 3.388E+02, 3.435E+02, 7.983E-03, 1.471E-02, 3.445E-02, 2.059E-01
 1.845E+03, 8.452E+02, 7.033E+02, 9.706E+02, 7.641E+02, 8.105E+02, 8.666E+02, 7.173E+02, 9.805E+02, 7.734E+02, 8.341E+02, 2.553E+02, 1.057E+02, 5.030E+01, 2.087E+02, 8.523E+01, 4.215E+01, 8.267E+02, 7.085E+02, 9.316E+02, 7.602E+02, 8.096E+02, 8.322E+02, 8.600E+02, 9.402E+02, 9.755E+02, 8.897E+02, 7.275E+02, 7.261E+02, 7.722E+02, 7.800E+02, 8.242E+02, 7.653E+02, 7.049E+02, 9.599E+02, 9.992E+02, 7.796E+02, 7.874E+02, 1.017E+03, 1.064E+03, 9.907E+02, 8.632E+02, 7.097E+02, 4.467E+02, 3.347E+02, 3.415E+02, 6.463E-03, 1.522E-02, 5.138E-02, 2.061E-01
 1.860E+03, 8.526E+02, 7.054E+02, 9.768E+02, 7.644E+02, 8.167E+02, 8.675E+02, 7.218E+02, 9.957E+02, 7.758E+02, 8.439E+02, 2.574E+02, 1.070E+02, 5.095E+01, 2.107E+02, 8.636E+01, 4.267E+01, 8.205E+02, 7.084E+02, 9.326E+02, 7.573E+02, 8.059E+02, 8.256E+02, 8.694E+02, 9.505E+02, 9.913E+02, 8.966E+02, 7.274E+02, 7.285E+02, 7.692E+02, 7.801E+02, 8.204E+02, 7.686E+02, 7.059E+02, 9.631E+02, 1.002E+03, 7.780E+02, 7.906E+02, 1.017E+03, 1.065E+03, 9.431E+02, 8.056E+02, 6.713E+02, 4.343E+02, 3.313E+02, 3.429E+02, 1.297E-02, 2.375E-02, 3.819E-02, 2.051E-01
 1.875E+03, 8.570E+02, 7.134E+02, 1.004E+03, 7.773E+02, 8.214E+02, 8.683E+02, 7.341E+02, 1.024E+03, 7.983E+02, 8.472E+02, 2.595E+02, 1.084E+02, 5.161E+01, 2.127E+02, 8.750E+01, 4.320E+01, 8.250E+02, 7.117E+02, 9.505E+02, 7.686E+02, 8.159E+02, 8.383E+02, 8.703E+02, 9.661E+02, 9.995E+02, 9.148E+02, 7.328E+02, 7.376E+02, 7.806E+02, 7.936E+02, 8.214E+02, 7.724E+02, 7.140E+02, 9.876E+02, 1.031E+03, 7.970E+02, 8.095E+02, 1.033E+03, 1.084E+03, 1.014E+03, 9.151E+02, 7.821E+02, 4.613E+02, 3.461E+02, 3.586E+02, 7.492E-04, 7.186E-03, 1.998E-02, 2.047E-01
 1.890E+03, 8.548E+02, 7.184E+02, 9.897E+02, 7.831E+02, 8.197E+02, 8.650E+02, 7.322E+02, 9.904E+02, 7.933E+02, 8.346E+02, 2.615E+02, 1.097E+02, 5.227E+01, 2.147E+02, 8.864E+01, 4.373E+01, 8.354E+02, 7.180E+02, 9.710E+02, 7.773E+02, 8.253E+02, 8.560E+02, 8.643E+02, 9.802E+02, 9.814E+02, 8.932E+02, 7.405E+02, 7.402E+02, 7.900E+02, 7.974E+02, 8.299E+02, 7.805E+02, 7.202E+02, 1.007E+03, 1.006E+03, 8.016E+02, 8.020E+02, 1.050E+03, 1.088E+03, 1.049E+03, 8.699E+02, 7.569E+02, 4.563E+02, 3.522E+02, 3.590E+02, 8.228E-03, 1.808E-02, 5.061E-02, 2.070E-01
 1.905E+03, 8.550E+02, 7.192E+02, 9.710E+02, 7.815E+02, 8.194E+02, 8.626E+02, 7.313E+02, 9.744E+02, 7.863E+02, 8.381E+02, 2.636E+02, 1.110E+02, 5.294E+01, 2.167E+02, 8.978E+01, 4.427E+01, 8.332E+02, 7.182E+02, 9.675E+02, 7.787E+02, 8.220E+02, 8.528E+02, 8.671E+02, 9.753E+02, 9.710E+02, 8.963E+02, 7.401E+02, 7.404E+02, 7.910E+02, 7.935E+02, 8.330E+02, 7.759E+02, 7.199E+02, 9.983E+02, 9.929E+02, 7.962E+02, 7.976E+02, 1.012E+03, 1.048E+03, 1.023E+03, 8.409E+02, 6.965E+02, 4.600E+02, 3.498E+02, 3.596E+02, 3.262E-03, 9.263E-03, 7.043E-02, 2.063E-01
 1.920E+03, 8.399E+02, 7.160E+02, 9.635E+02, 7.739E+02, 8.163E+02, 8.363E+02, 7.244E+02, 9.763E+02, 7.795E+02, 8.332E+02, 2.657E+02, 1.124E+02, 5.361E+01, 2.186E+02, 9.093E+01, 4.482E+01, 8.305E+02, 7.146E+02, 9.567E+02, 7.715E+02, 8.150E+02, 8.471E+02, 8.396E+02, 9.745E+02, 9.734E+02, 8.948E+02, 7.349E+02, 7.369E+02, 7.839E+02, 7.854E+02, 8.295E+02, 7.676E+02, 7.170E+02, 9.846E+02, 9.916E+02, 7.912E+02, 7.907E+02, 1.022E+03, 1.067E+03, 9.597E+02, 8.157E+02, 6.401E+02, 4.449E+02, 3.423E+02, 3.519E+02, 4.901E-03, 3.669E-02, 1.106E-01, 2.066E-01
 1.935E+03, 8.393E+02, 7.144E+02, 9.734E+02, 7.785E+02, 8.247E+02, 8.608E+02, 7.294E+02, 9.981E+02, 7.964E+02, 8.531E+02, 2.677E+02, 1.137E+02, 5.429E+01, 2.205E+02, 9.208E+01, 4.536E+01, 8.337E+02, 7.134E+02, 9.762E+02, 7.790E+02, 8.173E+02, 8.441E+02, 8.522E+02, 9.864E+02, 9.837E+02, 8.924E+02, 7.339E+02, 7.345E+02, 7.931E+02, 7.896E+02, 8.244E+02, 7.635E+02, 7.160E+02, 1.021E+03, 9.946E+02, 8.082E+02, 8.043E+02, 1.043E+03, 1.061E+03, 1.026E+03, 8.103E+02, 6.527E+02, 4.762E+02, 3.549E+02, 3.616E+02, 2.849E-03, 1.127E-02, 7.751E-02, 2.052E-01
 1.950E+03, 8.430E+02, 7.179E+02, 9.843E+02, 7.844E+02, 8.295E+02, 8.568E+02, 7.336E+02, 9.948E+02, 7.937E+02, 8.470E+02, 2.697E+02, 1.150E+02, 5.497E+01, 2.225E+02, 9.323E+01, 4.592E+01, 8.425E+02, 7.155E+02, 9.782E+02, 7.816E+02, 8.204E+02, 8.594E+02, 8.576E+02, 9.770E+02, 9.906E+02, 9.142E+02, 7.379E+02, 7.374E+02, 7.956E+02, 7.957E+02, 8.313E+02, 7.735E+02, 7.181E+02, 9.942E+02, 1.015E+03, 7.996E+02, 8.035E+02, 1.013E+03, 1.035E+03, 1.052E+03, 8.495E+02, 6.982E+02, 4.695E+02, 3.578E+02, 3.641E+02, 5.599E-04, 2.411E-03, 4.961E-02, 2.067E-01
 1.965E+03, 8.369E+02, 7.176E+02, 9.715E+02, 7.765E+02, 8.254E+02, 8.453E+02, 7.278E+02, 9.737E+02, 7.798E+02, 8.396E+02, 2.718E+02, 1.164E+02, 5.566E+01, 2.244E+02, 9.438E+01, 4.648E+01, 8.467E+02, 7.180E+02, 9.667E+02, 7.777E+02, 8.265E+02, 8.520E+02, 8.461E+02, 9.853E+02, 9.762E+02, 9.040E+02, 7.390E+02, 7.379E+02, 7.900E+02, 7.883E+02, 8.371E+02, 7.745E+02, 7.173E+02, 9.909E+02, 9.829E+02, 7.956E+02, 7.917E+02, 1.044E+03, 1.091E+03, 9.564E+02, 7.919E+02, 6.701E+02, 4.434E+02, 3.456E+02, 3.557E+02, 2.714E-03, 1.256E-02, 9.695E-02, 2.067E-01
 1.980E+03, 8.391E+02, 7.156E+02, 9.601E+02, 7.773E+02, 8.162E+02, 8.580E+02, 7.303E+02, 9.712E+02, 7.915E+02, 8.307E+02, 2.738E+02, 1.177E+02, 5.635E+01, 2.263E+02, 9.554E+01, 4.704E+01, 8.425E+02, 7.197E+02, 9.950E+02, 7.828E+02, 8.297E+02, 8.735E+02, 8.577E+02, 1.011E+03, 9.609E+02, 9.091E+02, 7.415E+02, 7.363E+02, 7.968E+02, 7.877E+02, 8.315E+02, 7.663E+02, 7.145E+02, 1.031E+03, 9.826E+02, 8.099E+02, 7.956E+02, 1.048E+03, 1.087E+03, 9.655E+02, 8.601E+02, 7.444E+02, 4.680E+02, 3.565E+02, 3.626E+02, 8.186E-03, 3.855E-02, 6.230E-02, 2.041E-01
 1.995E+03, 8.434E+02, 7.217E+02, 9.591E+02, 7.819E+02, 8.214E+02, 8.537E+02, 7.396E+02, 9.762E+02, 7.922E+02, 8.542E+02, 2.758E+02, 1.190E+02, 5.705E+01, 2.282E+02, 9.670E+01, 4.761E+01, 8.542E+02, 7.244E+02, 9.937E+02, 7.864E+02, 8.307E+02, 8.770E+02, 8.587E+02, 9.744E+02, 9.682E+02, 9.017E+02, 7.477E+02, 7.422E+02, 8.008E+02, 7.911E+02, 8.498E+02, 7.836E+02, 7.202E+02, 1.011E+03, 9.899E+02, 8.074E+02, 8.033E+02, 1.032E+03, 1.077E+03, 1.037E+03, 9.068E+02, 6.931E+02, 4.513E+02, 3.591E+02, 3.679E+02, 1.782E-03, 6.013E-03, 6.656E-02, 2.056E-01
 2.010E+03, 8.461E+02, 7.265E+02, 9.664E+02, 7.814E+02, 8.327E+02, 8.622E+02, 7.434E+02, 9.811E+02, 7.926E+02, 8.580E+02, 2.778E+02, 1.204E+02, 5.775E+01, 2.301E+02, 9.785E+01, 4.818E+01, 8.494E+02, 7.272E+02, 9.802E+02, 7.869E+02, 8.410E+02, 8.585E+02, 8.615E+02, 9.804E+02, 9.781E+02, 9.043E+02, 7.502E+02, 7.457E+02, 7.997E+02, 7.919E+02, 8.469E+02, 7.876E+02, 7.265E+02, 9.985E+02, 1.004E+03, 8.075E+02, 8.035E+02, 1.022E+03, 1.068E+03, 9.690E+02, 8.503E+02, 7.268E+02, 4.604E+02, 3.543E+02, 3.623E+02, 3.351E-03, 3.577E-02, 3.243E-02, 2.051E-01
