s,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,%/m,%/m,%/m,%/m,%/m,%/m,%/m,C,m/s,C,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m,C,C,C,C,C,C,C,1/m
 6.20E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.23E-003, 2.40E+001, 1.16E+001, 1.16E+001, 1.16E+001, 1.16E+001, 1.16E+001, 1.16E+001, 1.16E+001, 3.55E+001, 3.79E-001, 3.56E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.57E-003, 2.40E+001, 5.77E+000, 5.77E+000, 5.77E+000, 5.77E+000, 5.77E+000, 5.77E+000, 5.77E+000, 2.70E+001, 1.42E-001, 2.81E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 9.83E-003, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.27E+001, 3.41E+001, 3.14E+001, 2.97E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.15E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.13E-295, 2.93E+001, 2.79E+001, 2.53E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.43E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.17E-051, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.72E-043
 6.30E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.34E-003, 2.40E+001, 1.32E+001, 1.32E+001, 1.32E+001, 1.32E+001, 1.32E+001, 1.32E+001, 1.32E+001, 3.59E+001, 6.03E-001, 3.61E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.47E-003, 2.40E+001, 6.43E+000, 6.43E+000, 6.43E+000, 6.43E+000, 6.43E+000, 6.43E+000, 6.43E+000, 2.74E+001, 1.56E-001, 2.86E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.39E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.26E+001, 3.43E+001, 3.16E+001, 3.00E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.12E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.99E-291, 2.93E+001, 2.82E+001, 2.55E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.54E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.13E-045, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.71E-039
 6.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.40E-003, 2.40E+001, 1.27E+001, 1.27E+001, 1.27E+001, 1.27E+001, 1.27E+001, 1.27E+001, 1.27E+001, 3.60E+001, 5.29E-001, 3.62E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.47E-003, 2.40E+001, 6.98E+000, 6.98E+000, 6.98E+000, 6.98E+000, 6.98E+000, 6.98E+000, 6.98E+000, 2.77E+001, 1.54E-001, 2.90E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.25E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.27E+001, 3.45E+001, 3.17E+001, 3.01E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.38E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.04E-287, 2.94E+001, 2.85E+001, 2.56E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.95E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.38E-039, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.83E-034
 6.50E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.35E-003, 2.40E+001, 1.26E+001, 1.26E+001, 1.26E+001, 1.26E+001, 1.26E+001, 1.26E+001, 1.26E+001, 3.61E+001, 4.66E-001, 3.62E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.35E-003, 2.40E+001, 7.48E+000, 7.48E+000, 7.48E+000, 7.48E+000, 7.48E+000, 7.48E+000, 7.48E+000, 2.80E+001, 1.72E-001, 2.93E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.92E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.31E+001, 3.49E+001, 3.18E+001, 3.00E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.68E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.51E-282, 2.96E+001, 2.89E+001, 2.55E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.27E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.01E-033, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 9.63E-030
 6.60E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.28E-003, 2.40E+001, 1.40E+001, 1.40E+001, 1.40E+001, 1.40E+001, 1.40E+001, 1.40E+001, 1.40E+001, 3.65E+001, 6.59E-001, 3.66E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.29E-003, 2.40E+001, 7.84E+000, 7.84E+000, 7.84E+000, 7.84E+000, 7.84E+000, 7.84E+000, 7.84E+000, 2.83E+001, 1.58E-001, 2.96E+001, 1.26E-015, 1.26E-015, 1.26E-015, 1.26E-015, 1.26E-015, 1.26E-015, 1.26E-015, 2.40E+001, 6.98E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.37E+001, 3.51E+001, 3.20E+001, 2.99E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.90E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.96E-277, 3.00E+001, 2.91E+001, 2.54E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.27E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.87E-027, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.68E-025
 6.70E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.29E-003, 2.40E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 3.70E+001, 6.47E-001, 3.72E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.24E-003, 2.40E+001, 7.94E+000, 7.94E+000, 7.94E+000, 7.94E+000, 7.94E+000, 7.94E+000, 7.94E+000, 2.85E+001, 1.16E-001, 2.98E+001, 1.31E-004, 1.31E-004, 1.31E-004, 1.31E-004, 1.31E-004, 1.31E-004, 1.31E-004, 2.40E+001, 1.22E-001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.39E+001, 3.52E+001, 3.23E+001, 2.99E+001, 2.43E+001, 2.43E+001, 2.44E+001, 5.92E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.55E-272, 3.02E+001, 2.92E+001, 2.54E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.23E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.85E-021, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.24E-021
 6.80E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.32E-003, 2.40E+001, 1.44E+001, 1.44E+001, 1.44E+001, 1.44E+001, 1.44E+001, 1.44E+001, 1.44E+001, 3.74E+001, 5.68E-001, 3.76E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.21E-003, 2.40E+001, 7.96E+000, 7.96E+000, 7.96E+000, 7.96E+000, 7.96E+000, 7.96E+000, 7.96E+000, 2.87E+001, 9.37E-002, 3.00E+001, 1.33E-001, 1.33E-001, 1.33E-001, 1.33E-001, 1.33E-001, 1.33E-001, 1.33E-001, 2.41E+001, 1.38E-001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.39E+001, 3.51E+001, 3.25E+001, 3.00E+001, 2.44E+001, 2.44E+001, 2.45E+001, 6.06E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.39E-268, 3.04E+001, 2.93E+001, 2.54E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.24E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.30E-016, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.27E-017
 6.90E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.30E-003, 2.40E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 3.75E+001, 5.74E-001, 3.77E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.17E-003, 2.40E+001, 8.01E+000, 8.01E+000, 8.01E+000, 8.01E+000, 8.01E+000, 8.01E+000, 8.01E+000, 2.88E+001, 1.19E-001, 3.01E+001, 7.59E-001, 7.59E-001, 7.59E-001, 7.59E-001, 7.59E-001, 7.59E-001, 7.59E-001, 2.42E+001, 1.25E-001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.40E+001, 3.52E+001, 3.25E+001, 3.02E+001, 2.44E+001, 2.44E+001, 2.45E+001, 6.29E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.59E-264, 3.05E+001, 2.95E+001, 2.54E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.34E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.94E-011, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.61E-015
 7.00E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.18E-003, 2.40E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 1.49E+001, 3.79E+001, 6.08E-001, 3.80E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.20E-003, 2.40E+001, 8.21E+000, 8.21E+000, 8.21E+000, 8.21E+000, 8.21E+000, 8.21E+000, 8.21E+000, 2.90E+001, 1.61E-001, 3.02E+001, 1.30E+000, 1.30E+000, 1.30E+000, 1.30E+000, 1.30E+000, 1.30E+000, 1.30E+000, 2.43E+001, 1.20E-001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.44E+001, 3.55E+001, 3.26E+001, 3.04E+001, 2.44E+001, 2.44E+001, 2.45E+001, 6.73E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.57E-254, 3.06E+001, 2.98E+001, 2.53E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.55E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.67E-006, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.12E-010
 7.10E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.17E-003, 2.40E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 1.43E+001, 3.80E+001, 5.16E-001, 3.81E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.17E-003, 2.40E+001, 8.73E+000, 8.73E+000, 8.73E+000, 8.73E+000, 8.73E+000, 8.73E+000, 8.73E+000, 2.93E+001, 2.26E-001, 3.04E+001, 1.48E+000, 1.48E+000, 1.48E+000, 1.48E+000, 1.48E+000, 1.48E+000, 1.48E+000, 2.43E+001, 1.16E-001, 2.46E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.48E+001, 3.58E+001, 3.28E+001, 3.04E+001, 2.44E+001, 2.44E+001, 2.45E+001, 7.09E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.66E-243, 3.08E+001, 3.03E+001, 2.53E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.90E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.25E-004, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.39E-004
 7.20E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.30E-003, 2.40E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 1.41E+001, 3.81E+001, 5.12E-001, 3.82E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.08E-003, 2.40E+001, 9.12E+000, 9.12E+000, 9.12E+000, 9.12E+000, 9.12E+000, 9.12E+000, 9.12E+000, 2.96E+001, 2.28E-001, 3.07E+001, 1.49E+000, 1.49E+000, 1.49E+000, 1.49E+000, 1.49E+000, 1.49E+000, 1.49E+000, 2.44E+001, 1.17E-001, 2.46E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.52E+001, 3.60E+001, 3.31E+001, 3.05E+001, 2.44E+001, 2.44E+001, 2.45E+001, 7.27E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.37E-235, 3.11E+001, 3.07E+001, 2.53E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.15E-002, 2.40E+001, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.55E-003, 2.41E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.37E-002
 7.30E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.30E-003, 2.40E+001, 1.51E+001, 1.51E+001, 1.51E+001, 1.51E+001, 1.51E+001, 1.51E+001, 1.51E+001, 3.84E+001, 5.96E-001, 3.85E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 2.03E-003, 2.40E+001, 9.20E+000, 9.20E+000, 9.20E+000, 9.20E+000, 9.20E+000, 9.20E+000, 9.20E+000, 2.98E+001, 1.98E-001, 3.08E+001, 1.50E+000, 1.50E+000, 1.50E+000, 1.50E+000, 1.50E+000, 1.50E+000, 1.50E+000, 2.45E+001, 1.27E-001, 2.47E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.57E+001, 3.63E+001, 3.33E+001, 3.06E+001, 2.45E+001, 2.44E+001, 2.45E+001, 7.27E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.87E-227, 3.14E+001, 3.10E+001, 2.52E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.47E-002, 2.41E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.00E-003, 2.46E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.78E-002
 7.40E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.23E-003, 2.40E+001, 1.48E+001, 1.48E+001, 1.48E+001, 1.48E+001, 1.48E+001, 1.48E+001, 1.48E+001, 3.87E+001, 5.38E-001, 3.88E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.93E-003, 2.40E+001, 9.35E+000, 9.35E+000, 9.35E+000, 9.35E+000, 9.35E+000, 9.35E+000, 9.35E+000, 3.00E+001, 1.66E-001, 3.10E+001, 1.68E+000, 1.68E+000, 1.68E+000, 1.68E+000, 1.68E+000, 1.68E+000, 1.68E+000, 2.45E+001, 1.36E-001, 2.48E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.59E+001, 3.66E+001, 3.34E+001, 3.09E+001, 2.47E+001, 2.44E+001, 2.45E+001, 7.02E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.84E-218, 3.18E+001, 3.11E+001, 2.51E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.59E-002, 2.42E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 7.15E-003, 2.53E+001, 2.48E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.84E-002
 7.50E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.19E-003, 2.40E+001, 1.50E+001, 1.50E+001, 1.50E+001, 1.50E+001, 1.50E+001, 1.50E+001, 1.50E+001, 3.89E+001, 5.43E-001, 3.89E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.91E-003, 2.40E+001, 9.52E+000, 9.52E+000, 9.52E+000, 9.52E+000, 9.52E+000, 9.52E+000, 9.52E+000, 3.02E+001, 1.83E-001, 3.12E+001, 1.95E+000, 1.95E+000, 1.95E+000, 1.95E+000, 1.95E+000, 1.95E+000, 1.95E+000, 2.46E+001, 1.38E-001, 2.50E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.61E+001, 3.67E+001, 3.36E+001, 3.13E+001, 2.49E+001, 2.44E+001, 2.45E+001, 7.02E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.36E-208, 3.21E+001, 3.12E+001, 2.51E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.70E-002, 2.43E+001, 2.44E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 8.98E-003, 2.58E+001, 2.54E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.49E-002
 7.60E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.24E-003, 2.40E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 3.91E+001, 4.08E-001, 3.91E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.89E-003, 2.40E+001, 9.79E+000, 9.79E+000, 9.79E+000, 9.79E+000, 9.79E+000, 9.79E+000, 9.79E+000, 3.05E+001, 2.16E-001, 3.14E+001, 2.18E+000, 2.18E+000, 2.18E+000, 2.18E+000, 2.18E+000, 2.18E+000, 2.18E+000, 2.47E+001, 1.45E-001, 2.51E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.62E+001, 3.70E+001, 3.41E+001, 3.17E+001, 2.50E+001, 2.45E+001, 2.46E+001, 7.17E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.91E-198, 3.23E+001, 3.14E+001, 2.51E+001, 2.43E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.90E-002, 2.45E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.09E-002, 2.62E+001, 2.58E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.52E-002
 7.70E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.27E-003, 2.40E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 1.53E+001, 3.92E+001, 4.49E-001, 3.92E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.94E-003, 2.40E+001, 1.02E+001, 1.02E+001, 1.02E+001, 1.02E+001, 1.02E+001, 1.02E+001, 1.02E+001, 3.07E+001, 2.13E-001, 3.16E+001, 2.34E+000, 2.34E+000, 2.34E+000, 2.34E+000, 2.34E+000, 2.34E+000, 2.34E+000, 2.48E+001, 1.53E-001, 2.52E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 0.00E+000, 3.64E+001, 3.76E+001, 3.46E+001, 3.21E+001, 2.52E+001, 2.45E+001, 2.46E+001, 7.13E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.14E-189, 3.26E+001, 3.16E+001, 2.52E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 5.98E-002, 2.47E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.19E-002, 2.65E+001, 2.59E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.29E-002
 7.80E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 3.05E-003, 2.40E+001, 1.45E+001, 1.45E+001, 1.45E+001, 1.45E+001, 1.45E+001, 1.45E+001, 1.45E+001, 3.93E+001, 5.50E-001, 3.92E+001, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 0.00E+000, 2.40E+001, 1.97E-003, 2.40E+001, 1.06E+001, 1.06E+001, 1.06E+001, 1.06E+001, 1.06E+001, 1.06E+001, 1.06E+001, 3.10E+001, 2.37E-001, 3.19E+001, 2.52E+000, 2.52E+000, 2.52E+000, 2.52E+000, 2.52E+000, 2.52E+000, 2.52E+000, 2.49E+001, 1.54E-001, 2.53E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 3.32E-303, 3.64E+001, 3.81E+001, 3.50E+001, 3.26E+001, 2.55E+001, 2.45E+001, 2.46E+001, 7.23E-002, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 4.97E-177, 3.28E+001, 3.18E+001, 2.52E+001, 2.42E+001, 2.40E+001, 2.40E+001, 2.40E+001, 6.12E-002, 2.48E+001, 2.45E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 1.20E-002, 2.67E+001, 2.58E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.40E+001, 2.38E-002
